model_fold_0_0,,,,forecast_fold_0_0,,,,,,model_fold_1_0,,,,forecast_fold_1_0,,,,,,model_fold_2_0,,,,forecast_fold_2_0,,,,,,model_fold_3_0,,,,forecast_fold_3_0,,,,,,model_fold_4_0,,,,forecast_fold_4_0,,,,,,model_fold_5_0,,,,forecast_fold_5_0,,,,,,model_fold_6_0,,,,forecast_fold_6_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.69028183,,,,,,,,,,22.70714883,,,,,,,,,,22.71842789,,,,,,,,,,22.72538127,,,,,,,,,,22.71849338,,,,,,,,,,22.70952439,,,,,,,,,,22.70538415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.76158209,,,,,,,,,,28.78584092,,,,,,,,,,28.75322955,,,,,,,,,,28.76775984,,,,,,,,,,28.76134974,,,,,,,,,,28.75943667,,,,,,,,,,28.74390052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.64954457,,,,,,,,,,35.65031348,,,,,,,,,,35.67894145,,,,,,,,,,35.67269066,,,,,,,,,,35.67168759,,,,,,,,,,35.65902754,,,,,,,,,,35.66021135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.38844102,,,,,,,,,,35.397093,,,,,,,,,,35.40389978,,,,,,,,,,35.4239475,,,,,,,,,,35.43563085,,,,,,,,,,35.41513343,,,,,,,,,,35.40113938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.69360977,,,,,,,,,,31.69899877,,,,,,,,,,31.70105312,,,,,,,,,,31.67919803,,,,,,,,,,31.65480648,,,,,,,,,,31.66416984,,,,,,,,,,31.64128857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.11266511,,,,,,,,,,29.10578314,,,,,,,,,,29.12068431,,,,,,,,,,29.12591853,,,,,,,,,,29.13491462,,,,,,,,,,29.12781954,,,,,,,,,,29.1287877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.23202584,,,,,,,,,,28.2429649,,,,,,,,,,28.20228726,,,,,,,,,,28.19750549,,,,,,,,,,28.17987452,,,,,,,,,,28.20170901,,,,,,,,,,28.191813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.36669792,,,,,,,,,,28.36444386,,,,,,,,,,28.35851627,,,,,,,,,,28.35860873,,,,,,,,,,28.36125449,,,,,,,,,,28.3682524,,,,,,,,,,28.3909554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.49857595,,,,,,,,,,27.4873521,,,,,,,,,,27.52717559,,,,,,,,,,27.52917538,,,,,,,,,,27.54492284,,,,,,,,,,27.52552202,,,,,,,,,,27.53782916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.65967272,,,,,,,,,,26.66084426,,,,,,,,,,26.67049341,,,,,,,,,,26.67441293,,,,,,,,,,26.67679314,,,,,,,,,,26.6656396,,,,,,,,,,26.64600048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.62076514,,,,,,,,,,25.62065132,,,,,,,,,,25.61261705,,,,,,,,,,25.59910723,,,,,,,,,,25.58479733,,,,,,,,,,25.59577147,,,,,,,,,,25.57920876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.34639609,,,,,,,,,,26.34385082,,,,,,,,,,26.3050106,,,,,,,,,,26.3214825,,,,,,,,,,26.33786773,,,,,,,,,,26.34060482,,,,,,,,,,26.34489837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.78116375,,,,,,,,,,27.78127627,,,,,,,,,,27.76537401,,,,,,,,,,27.7632352,,,,,,,,,,27.76261086,,,,,,,,,,27.77231434,,,,,,,,,,27.78999507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.58416769,,,,,,,,,,28.57479266,,,,,,,,,,28.61168611,,,,,,,,,,28.6199936,,,,,,,,,,28.63983037,,,,,,,,,,28.61870871,,,,,,,,,,28.63653024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.40972493,,,,,,,,,,31.41815009,,,,,,,,,,31.42185054,,,,,,,,,,31.4246508,,,,,,,,,,31.41953344,,,,,,,,,,31.4130207,,,,,,,,,,31.39444214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.89160849,,,,,,,,,,30.88368201,,,,,,,,,,30.90917057,,,,,,,,,,30.8901013,,,,,,,,,,30.88021907,,,,,,,,,,30.87953004,,,,,,,,,,30.86583257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.86448024,,,,,,,,,,28.85261795,,,,,,,,,,28.87482794,,,,,,,,,,28.86787074,,,,,,,,,,28.86795047,,,,,,,,,,28.86670445,,,,,,,,,,28.85749656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.8581885,,,,,,,,,,26.85728487,,,,,,,,,,26.82426044,,,,,,,,,,26.810811,,,,,,,,,,26.79320648,,,,,,,,,,26.81976535,,,,,,,,,,26.80837808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.91516367,,,,,,,,,,23.89350469,,,,,,,,,,23.8990539,,,,,,,,,,23.88913355,,,,,,,,,,23.89848069,,,,,,,,,,23.90688842,,,,,,,,,,23.92941966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.92229449,,,,,,,,,,21.91153682,,,,,,,,,,21.9195716,,,,,,,,,,21.92361738,,,,,,,,,,21.9347505,,,,,,,,,,21.93455615,,,,,,,,,,21.95013209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.25598108,,,,,,,,,,19.24888998,,,,,,,,,,19.25279578,,,,,,,,,,19.24144687,,,,,,,,,,19.23679932,,,,,,,,,,19.24332457,,,,,,,,,,19.24366542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0907124,,,,,,,,,,19.09434509,,,,,,,,,,19.07186605,,,,,,,,,,19.08293233,,,,,,,,,,19.08681156,,,,,,,,,,19.0931339,,,,,,,,,,19.09937401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.09422549,,,,,,,,,,19.10153853,,,,,,,,,,19.07597088,,,,,,,,,,19.07301625,,,,,,,,,,19.0645756,,,,,,,,,,19.07859055,,,,,,,,,,19.08874488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.22934624,,,,,,,,,,19.2283541,,,,,,,,,,19.24757553,,,,,,,,,,19.25953509,,,,,,,,,,19.27468256,,,,,,,,,,19.26024715,,,,,,,,,,19.28108317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.35622061,,,,,,,,,,22.37357898,,,,,,,,,,22.37441145,,,,,,,,,,22.37807834,,,,,,,,,,22.36644198,,,,,,,,,,22.36421744,,,,,,,,,,22.35591059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.63466199,,,,,,,,,,27.64584277,,,,,,,,,,27.63272425,,,,,,,,,,27.6405919,,,,,,,,,,27.64078488,,,,,,,,,,27.63449731,,,,,,,,,,27.62449271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.81461195,,,,,,,,,,35.82252045,,,,,,,,,,35.83291768,,,,,,,,,,35.83274058,,,,,,,,,,35.82690445,,,,,,,,,,35.82302547,,,,,,,,,,35.82209488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.6788726,,,,,,,,,,35.68906783,,,,,,,,,,35.67578071,,,,,,,,,,35.68776997,,,,,,,,,,35.69134772,,,,,,,,,,35.68424952,,,,,,,,,,35.67552513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01114971,,,,,,,,,,32.01364446,,,,,,,,,,32.02591968,,,,,,,,,,32.01828352,,,,,,,,,,32.01089388,,,,,,,,,,32.00906981,,,,,,,,,,32.00554222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.47046472,,,,,,,,,,29.46696013,,,,,,,,,,29.50020199,,,,,,,,,,29.49685277,,,,,,,,,,29.49658709,,,,,,,,,,29.48657783,,,,,,,,,,29.48198485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.54002037,,,,,,,,,,27.53874345,,,,,,,,,,27.54012304,,,,,,,,,,27.529819,,,,,,,,,,27.51912232,,,,,,,,,,27.5235572,,,,,,,,,,27.50279662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.27164531,,,,,,,,,,27.2637426,,,,,,,,,,27.24138568,,,,,,,,,,27.24310788,,,,,,,,,,27.25020427,,,,,,,,,,27.25546094,,,,,,,,,,27.25042895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.30556455,,,,,,,,,,27.2921277,,,,,,,,,,27.29404021,,,,,,,,,,27.28678281,,,,,,,,,,27.29178793,,,,,,,,,,27.29750942,,,,,,,,,,27.30937276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.83529491,,,,,,,,,,26.82718293,,,,,,,,,,26.82579462,,,,,,,,,,26.83320447,,,,,,,,,,26.84649992,,,,,,,,,,26.84356932,,,,,,,,,,26.85314679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.79882544,,,,,,,,,,26.80328274,,,,,,,,,,26.79491826,,,,,,,,,,26.78625477,,,,,,,,,,26.77183979,,,,,,,,,,26.7866494,,,,,,,,,,26.79036992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.72923324,,,,,,,,,,26.7241007,,,,,,,,,,26.73996904,,,,,,,,,,26.73754954,,,,,,,,,,26.7403717,,,,,,,,,,26.73830105,,,,,,,,,,26.74920941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.23922627,,,,,,,,,,27.23759309,,,,,,,,,,27.23813875,,,,,,,,,,27.24401792,,,,,,,,,,27.25154867,,,,,,,,,,27.24441157,,,,,,,,,,27.24018801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.51232562,,,,,,,,,,28.51271194,,,,,,,,,,28.51142569,,,,,,,,,,28.50610939,,,,,,,,,,28.50068058,,,,,,,,,,28.50419967,,,,,,,,,,28.49931482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.63086291,,,,,,,,,,29.62234362,,,,,,,,,,29.62206501,,,,,,,,,,29.62831676,,,,,,,,,,29.64330543,,,,,,,,,,29.63433284,,,,,,,,,,29.63401205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.86910665,,,,,,,,,,29.86700265,,,,,,,,,,29.86006575,,,,,,,,,,29.86132416,,,,,,,,,,29.86394469,,,,,,,,,,29.86471259,,,,,,,,,,29.86253049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.64688204,,,,,,,,,,29.65438886,,,,,,,,,,29.63222794,,,,,,,,,,29.63531296,,,,,,,,,,29.62952962,,,,,,,,,,29.64035548,,,,,,,,,,29.64476585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.76362627,,,,,,,,,,25.75896682,,,,,,,,,,25.76860879,,,,,,,,,,25.76695599,,,,,,,,,,25.77231472,,,,,,,,,,25.76839704,,,,,,,,,,25.78015555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.89884828,,,,,,,,,,23.89832624,,,,,,,,,,23.9203394,,,,,,,,,,23.92627411,,,,,,,,,,23.93280841,,,,,,,,,,23.9204094,,,,,,,,,,23.9215063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.66640337,,,,,,,,,,21.66793642,,,,,,,,,,21.6692938,,,,,,,,,,21.66270385,,,,,,,,,,21.65565908,,,,,,,,,,21.65496578,,,,,,,,,,21.63753061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.78067116,,,,,,,,,,20.79354588,,,,,,,,,,20.76259436,,,,,,,,,,20.76736734,,,,,,,,,,20.75581623,,,,,,,,,,20.77130859,,,,,,,,,,20.76903663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.24867988,,,,,,,,,,19.25214866,,,,,,,,,,19.24312142,,,,,,,,,,19.23428156,,,,,,,,,,19.22408605,,,,,,,,,,19.23687519,,,,,,,,,,19.25087342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.86931037,,,,,,,,,,18.86969072,,,,,,,,,,18.88378712,,,,,,,,,,18.90132697,,,,,,,,,,18.91938455,,,,,,,,,,18.90278233,,,,,,,,,,18.91859793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.74065278,,,,,,,,,,19.7601238,,,,,,,,,,19.74488546,,,,,,,,,,19.7464212,,,,,,,,,,19.73120836,,,,,,,,,,19.73530785,,,,,,,,,,19.72439618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.3197314,,,,,,,,,,22.33353866,,,,,,,,,,22.32440613,,,,,,,,,,22.33217493,,,,,,,,,,22.32877543,,,,,,,,,,22.32682302,,,,,,,,,,22.32841248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.61557666,,,,,,,,,,25.63131802,,,,,,,,,,25.62474199,,,,,,,,,,25.63369366,,,,,,,,,,25.63025441,,,,,,,,,,25.62584544,,,,,,,,,,25.62637733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.82701174,,,,,,,,,,30.84715684,,,,,,,,,,30.84032653,,,,,,,,,,30.84826474,,,,,,,,,,30.8394398,,,,,,,,,,30.83693521,,,,,,,,,,30.83513521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.54884472,,,,,,,,,,34.56402633,,,,,,,,,,34.5639899,,,,,,,,,,34.57229656,,,,,,,,,,34.57021944,,,,,,,,,,34.56046316,,,,,,,,,,34.55618409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.42106881,,,,,,,,,,35.43142089,,,,,,,,,,35.44162483,,,,,,,,,,35.44957517,,,,,,,,,,35.45137528,,,,,,,,,,35.43615372,,,,,,,,,,35.4269703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.73863051,,,,,,,,,,33.75117574,,,,,,,,,,33.74808509,,,,,,,,,,33.7534129,,,,,,,,,,33.74865559,,,,,,,,,,33.74158258,,,,,,,,,,33.7253863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.79912702,,,,,,,,,,31.81876425,,,,,,,,,,31.79086169,,,,,,,,,,31.7957804,,,,,,,,,,31.7816913,,,,,,,,,,31.79083591,,,,,,,,,,31.78266318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.38396049,,,,,,,,,,30.38537293,,,,,,,,,,30.40163717,,,,,,,,,,30.39649231,,,,,,,,,,30.39383439,,,,,,,,,,30.38982018,,,,,,,,,,30.39773533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.75480085,,,,,,,,,,30.76794457,,,,,,,,,,30.76577852,,,,,,,,,,30.78250049,,,,,,,,,,30.78583763,,,,,,,,,,30.77663974,,,,,,,,,,30.77369261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.96225597,,,,,,,,,,28.97844998,,,,,,,,,,28.96602373,,,,,,,,,,28.95563229,,,,,,,,,,28.9325264,,,,,,,,,,28.94364924,,,,,,,,,,28.93314746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.61765989,,,,,,,,,,27.6165258,,,,,,,,,,27.63332288,,,,,,,,,,27.64483776,,,,,,,,,,27.65923786,,,,,,,,,,27.64226241,,,,,,,,,,27.64808239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.71719675,,,,,,,,,,28.73813655,,,,,,,,,,28.70648885,,,,,,,,,,28.71574211,,,,,,,,,,28.7047761,,,,,,,,,,28.71044591,,,,,,,,,,28.69735869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.41832124,,,,,,,,,,29.42924046,,,,,,,,,,29.42052639,,,,,,,,,,29.41913674,,,,,,,,,,29.4105678,,,,,,,,,,29.41504636,,,,,,,,,,29.42138073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.90517211,,,,,,,,,,30.91415127,,,,,,,,,,30.92274919,,,,,,,,,,30.93876956,,,,,,,,,,30.9482482,,,,,,,,,,30.93339385,,,,,,,,,,30.94088477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.44972175,,,,,,,,,,31.46781951,,,,,,,,,,31.46860896,,,,,,,,,,31.4670623,,,,,,,,,,31.45110828,,,,,,,,,,31.45037217,,,,,,,,,,31.43890441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.35838146,,,,,,,,,,31.37434264,,,,,,,,,,31.37596192,,,,,,,,,,31.37871105,,,,,,,,,,31.3670755,,,,,,,,,,31.36631934,,,,,,,,,,31.36063029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.68979587,,,,,,,,,,28.69921925,,,,,,,,,,28.69555629,,,,,,,,,,28.69815707,,,,,,,,,,28.69434487,,,,,,,,,,28.69004961,,,,,,,,,,28.68192455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.82761731,,,,,,,,,,25.83756059,,,,,,,,,,25.83198666,,,,,,,,,,25.83979247,,,,,,,,,,25.83915464,,,,,,,,,,25.83486477,,,,,,,,,,25.83137028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.73697379,,,,,,,,,,24.74479246,,,,,,,,,,24.74033764,,,,,,,,,,24.7424416,,,,,,,,,,24.73951641,,,,,,,,,,24.73686732,,,,,,,,,,24.73272109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.943591,,,,,,,,,,22.95363877,,,,,,,,,,22.96306694,,,,,,,,,,22.96191375,,,,,,,,,,22.95118071,,,,,,,,,,22.95234728,,,,,,,,,,22.9531046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.2906072,,,,,,,,,,20.29584026,,,,,,,,,,20.29849811,,,,,,,,,,20.2986733,,,,,,,,,,20.2954408,,,,,,,,,,20.2915981,,,,,,,,,,20.28440924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.012645,,,,,,,,,,19.02170169,,,,,,,,,,19.01078754,,,,,,,,,,19.01612777,,,,,,,,,,19.01238307,,,,,,,,,,19.0134051,,,,,,,,,,19.00855248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.71365416,,,,,,,,,,18.72087843,,,,,,,,,,18.71735586,,,,,,,,,,18.71323097,,,,,,,,,,18.70356932,,,,,,,,,,18.7090399,,,,,,,,,,18.71020484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.11288551,,,,,,,,,,19.1141737,,,,,,,,,,19.1274655,,,,,,,,,,19.13079523,,,,,,,,,,19.13374115,,,,,,,,,,19.12665163,,,,,,,,,,19.13063031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7522955,,,,,,,,,,21.76306527,,,,,,,,,,21.75382065,,,,,,,,,,21.75631818,,,,,,,,,,21.74845816,,,,,,,,,,21.75062143,,,,,,,,,,21.74266405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.80879103,,,,,,,,,,25.83364888,,,,,,,,,,25.78223467,,,,,,,,,,25.79491871,,,,,,,,,,25.78280233,,,,,,,,,,25.7986302,,,,,,,,,,25.79987689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.47470636,,,,,,,,,,29.49244362,,,,,,,,,,29.47372777,,,,,,,,,,29.48283054,,,,,,,,,,29.47977993,,,,,,,,,,29.48284485,,,,,,,,,,29.50525394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.56044638,,,,,,,,,,33.5828355,,,,,,,,,,33.58932351,,,,,,,,,,33.61667692,,,,,,,,,,33.62779705,,,,,,,,,,33.60536895,,,,,,,,,,33.61945426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.09885636,,,,,,,,,,36.11861835,,,,,,,,,,36.15895632,,,,,,,,,,36.15404973,,,,,,,,,,36.13844264,,,,,,,,,,36.11863733,,,,,,,,,,36.10207432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.12808143,,,,,,,,,,36.16136284,,,,,,,,,,36.15014614,,,,,,,,,,36.16708702,,,,,,,,,,36.15151306,,,,,,,,,,36.14365756,,,,,,,,,,36.11362079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
