Date,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j,diurnal_dma_a,diurnal_dma_b,diurnal_dma_c,diurnal_dma_d,diurnal_dma_e,diurnal_dma_f,diurnal_dma_g,diurnal_dma_h,diurnal_dma_i,diurnal_dma_j,AIR_TEMP,AIR_HUMIDITY
2021-03-29 08:00:00,9.77,11.44,5.670776690025313,43.00045070097645,102.32,8.331667577483369,30.9,27.8,25.71,31.36,10.679832345089864,10.926157215666198,5.851653383433214,40.725135485347224,98.71241248455573,9.470728953001021,32.564884536151006,27.93086303600528,23.042375952403276,32.90231353207614,11.0,84.0
2021-03-29 09:00:00,9.96,11.41,5.878727874659072,42.23307828042767,98.11,7.654133408171957,29.03,27.38,25.75,31.71,10.729861949037874,10.601744439959953,5.517443699621777,40.43697466349797,95.13721372138349,8.916859871922815,31.01291330046202,28.00102195719887,23.193522206265865,32.708768375998396,12.0,82.0
2021-03-29 10:00:00,11.2,11.27,5.804777636396162,44.607495270591315,96.17,7.99466919939459,28.01,25.8,27.52,33.15,10.808223567119391,10.168192371499744,5.111116084125316,38.21051205635167,90.31302997575835,8.513315642981365,28.66776448551339,27.28905174864788,23.09866087864843,32.27462760251895,11.7,84.0
2021-03-29 11:00:00,9.77,10.76,5.602077791438539,40.44780314803448,88.27,8.291364268727431,26.81,25.41,29.74,33.95,10.529239855495183,9.903010213125746,4.919583250618485,36.876317574948054,86.5287193944461,8.44302088209677,27.038962696758155,25.86591387222644,22.95364242614535,31.438472455400255,11.8,87.0
2021-03-29 12:00:00,9.77,12.49,5.95643802045913,37.804568251001285,87.95,8.581466432574713,26.87,25.03,27.3,32.42,10.460468545546878,9.787301191073587,4.784424448066555,36.56631505587184,86.41318860270391,8.289093661515498,26.58268463871465,25.79555795299103,22.14936250896629,30.49724725749312,12.4,84.0
2021-03-29 13:00:00,9.2,12.13,5.659464998627509,39.33561384200087,89.11,7.484108552010257,26.95,24.66,29.28,34.56,10.566477527443844,9.820173157698713,4.638797985054142,36.95113322769513,86.03585107757958,8.591266118742942,26.806258590373776,25.865250495311468,23.069610333363688,31.307202668847562,13.1,81.0
2021-03-29 14:00:00,11.02,10.86,5.126680688268551,37.05747408779475,85.01,8.349849625517496,25.0,23.44,26.54,30.44,10.5071042769299,9.56409909430983,4.386517622212963,35.261626616218216,82.36585353523654,8.296325593123663,25.418288561468565,24.471096459704217,23.477260112277364,31.079126464976877,14.5,76.0
2021-03-29 15:00:00,10.55,10.44,4.912552494304545,34.416713465994206,80.69,8.308994159360696,22.27,21.25,27.51,30.43,10.112355459846594,9.571777690177202,4.35797762946653,33.81587099501565,79.10040251181303,8.255908284728134,24.225355796321892,22.88066408025822,22.951066297025612,30.19778966501507,14.3,78.0
2021-03-29 16:00:00,8.39,10.91,4.950378147933062,34.27916109131805,79.34,8.06014529538338,20.9,20.63,28.93,33.43,9.345880383894919,9.656268656716419,4.356423554446763,33.830533120546,78.18611940298509,7.9833707470249635,23.959556949836333,22.659451599251543,22.21975308448669,29.628307138745694,14.3,75.0
2021-03-29 17:00:00,7.45,11.18,5.33770085388776,34.94130163194907,78.69,7.597047831598758,23.64,20.39,26.39,29.9,8.945736238017384,9.921044776119404,4.672652251550564,34.807482113909685,79.53746268656717,8.450661500449666,24.78119577938245,22.61444005006656,21.002537313432835,28.707092591152865,14.9,75.0
2021-03-29 18:00:00,7.72,11.0,5.134331899635041,37.73979974272715,85.55,7.859352687433431,25.32,20.76,22.3549601666917,30.42,9.05403236283225,10.532869916696018,5.175139282084105,37.27186022888882,84.05777768793739,8.700677006846364,26.944501883674164,23.053831392692196,20.131566569652115,28.050970347356078,15.7,72.0
2021-03-29 19:00:00,7.55,11.87,5.832546397558337,39.580883878440794,92.73,8.034934627525098,28.69,22.84,24.0,27.22,9.595162886258022,11.476910331896212,5.750704941274906,40.66599233129076,89.55188293754712,9.152759669979169,29.6115065688569,23.78119092851506,20.15241660070881,28.35845649967925,13.8,80.0
2021-03-29 20:00:00,8.74,11.28,5.530071095449031,39.23372443178737,93.82,8.470695140937112,28.18,22.47,23.43,27.62,9.765382905010258,11.262257603962352,5.862239867096254,41.26041324158742,91.63757349032632,8.952414495627078,30.586294716166947,23.808034411596108,19.492559446890443,27.657584059298582,13.5,79.0
2021-03-29 21:00:00,7.58,10.75,5.11066585710675,36.70894580914548,84.96,8.06546378495941,25.59,20.17,23.77,25.53,8.553447936710658,10.250729009726731,5.168267487032049,35.88218514895062,84.63553098523597,8.493178195962304,27.870232016415656,21.622394350082267,18.816592425052654,25.93821946877329,13.1,82.0
2021-03-29 22:00:00,5.3,9.66,4.590900086524514,32.67167912327999,73.61,7.522851077780168,22.15,17.01,20.362241419662933,26.44,7.342433059831768,9.058078124500577,4.117167379985261,30.777702954147877,75.1631874855878,7.4635737811356,24.25040796257624,18.855532755168216,18.709664703791773,24.864048227033397,13.2,80.0
2021-03-29 23:00:00,4.59,9.02,3.9521941981051016,30.683304586942814,66.59,7.237193719736699,18.71,15.24,23.05,23.95,6.7408100864801455,8.383690154313879,3.772259709342729,28.43550133038145,68.71769997966067,7.099409326165944,22.27036262879103,17.017690206954533,18.48108092053479,23.55890340359414,12.5,87.0
2021-03-30 00:00:00,4.09,8.72,3.5184927125602723,28.03068486073625,58.53,6.806669485725128,15.87,13.15,20.79,21.15,6.199132435718586,7.975636214782254,3.190809227180924,25.253929223152266,60.16898908537619,6.667374029852973,19.178353307857382,14.278430377637624,17.577841931088706,22.01230078896031,12.3,86.0
2021-03-30 01:00:00,3.96,8.53,3.398727053243533,26.822076077322322,54.38,6.810251044992384,13.89,11.53,21.54,21.44,5.94919938215802,7.5781893981554935,2.926463980069852,23.869851717736907,55.28262095665172,6.422765484716282,17.08646899215223,12.518173071031596,17.303075026522215,21.22307626498832,12.2,81.0
2021-03-30 02:00:00,4.17,8.56,3.3340395232930917,25.72918790836446,51.96,6.732614582550077,12.16,10.74,19.566692786190423,21.69,16.16930327826805,7.6006130927467135,2.8295604206899196,23.745074238636228,53.207947413642394,6.194231893938979,15.844950514445294,11.574968094691059,17.379339417613917,21.22588967210811,11.6,85.0
2021-03-30 03:00:00,11.99,8.93,3.1451395743186508,26.97430217968894,52.36,6.839419645742706,12.16,10.55,20.72,19.4,6.691210695070418,7.646464660590996,2.716046859318189,23.585068736412577,52.804651064636474,6.187155750394541,15.644712533562464,11.371204357244894,17.828464576237867,21.824860167396757,11.5,88.0
2021-03-30 04:00:00,5.04,8.67,3.0452658892662923,21.949364886554477,51.71,6.882618502457637,11.39,10.7,20.67,20.96,6.1012662838025875,7.724777816541634,2.777592155375482,23.860421131164877,53.625265265910954,6.292244329503022,16.23737589055577,11.533580300485653,17.478523329670505,21.55917219529552,11.0,83.0
2021-03-30 05:00:00,4.8,8.81,3.749079299989413,22.601522346252136,54.72,6.070693916526466,13.6,11.72,20.99,20.93,6.450801005871998,8.018554936881714,3.356071171738476,26.253494690659345,57.40401538428605,6.437115589661865,18.04352230433164,12.840512143573198,17.577087038567452,22.20061915035531,11.3,83.0
2021-03-30 06:00:00,5.25,9.37,4.115362775641585,29.09339038938835,66.4,6.397559995733608,17.61,14.49,22.17,24.02,8.08987323011087,9.356692997960256,4.779221484350744,33.01912570047576,73.28153755876713,7.768039447430162,23.712248671513507,17.16760777043134,18.820878411019407,25.93132145871065,11.0,86.0
2021-03-30 07:00:00,7.65,10.76,5.324587286614998,40.35022245989757,93.14,7.3439111015074126,27.14,23.04,24.73,28.86,10.371290838809335,10.851920472791285,6.012755034128582,41.737506132658005,99.11640578970776,10.00167681465882,32.85046861599914,25.691259920043105,20.799114920483323,30.162018802194993,10.8,86.0
2021-03-30 08:00:00,9.34,12.05,5.765712888790777,38.98250008303995,103.28,7.279413763528993,31.29,28.07,25.46,30.36,10.947448508589027,10.950230818606864,5.75336884908643,41.41559470953995,100.0004858318164,9.330692382263871,33.11589704639257,28.700115030068268,22.699358444915674,32.44260959831723,12.0,82.0
2021-03-30 09:00:00,8.85,11.65,5.636818540118101,39.67070806249849,96.7,7.458748403069423,29.61,27.15,25.74,31.1,10.891436351287648,10.517698714547524,5.292489828956986,39.18166524681946,94.36715778541715,9.069039779962871,30.068737620232977,28.505073560810164,23.190132297241714,33.04549844604229,11.6,82.0
2021-03-30 10:00:00,9.66,10.97,5.236137575175284,39.99499111475414,91.62,8.430326391896292,26.65,24.82,26.73,30.54,10.750097500970822,9.987094984804585,4.833972202614556,36.996676567348146,88.17706989348999,9.048611921023927,27.646516511592324,27.507699794015046,23.671687633963224,32.85544909603551,12.1,86.0
2021-03-30 11:00:00,9.42,10.71,5.067363005373807,37.84480091654674,84.9,8.241565868870392,25.78,23.38,26.34,31.18,10.48825671882596,9.629822766890861,4.612050194110057,35.191859024875946,84.46285617751897,8.938037432523371,26.070773692773116,25.9727088142391,23.551832868887686,32.40668417063404,12.2,86.0
2021-03-30 12:00:00,9.33,10.52,5.1393858638314915,38.87292568258407,87.69,8.383387764904146,26.18,23.86,27.59,32.91,10.370059828405168,9.63573201796878,4.494227446059246,35.218985009439294,85.01978202606986,8.796599918963674,25.780843254820127,26.014675160180285,22.43746291953369,31.118525709069225,13.2,83.0
2021-03-30 13:00:00,8.66,11.04,5.399628125447561,39.63499823777568,90.16,8.566974739921232,25.96,24.24,25.52,30.11,10.446714398813286,9.733913812717752,4.523875046648471,36.21646276299123,85.42681718065693,9.422812347418501,26.54375674045062,26.211674289303943,23.61609770449407,31.556686309598366,13.9,78.0
2021-03-30 14:00:00,8.65,10.52,5.02,35.11,84.35,10.97,24.52,22.53,27.43,33.3,10.54972026908436,9.546981335113381,4.2735132154262985,35.009990593332866,82.0615151158914,8.954945576376968,25.151895014025207,24.571223444545854,23.931996642987027,31.681750843611656,14.2,78.0
2021-03-30 15:00:00,7.43,10.5,4.31,35.71,79.04,8.56,22.69,20.81,25.92,30.68,10.146116918961042,9.495908865077281,4.201441814985305,34.01494542523693,79.12756437634549,8.804387840187568,24.088944682439816,23.22024830405156,23.350562910978134,30.851980495002557,15.3,73.0
2021-03-30 16:00:00,6.16,10.75,4.73,37.4,79.53,7.48,23.18,21.06,26.38,32.11,9.369422369666093,9.587750967659519,4.271274860796277,34.08188902365316,78.46328238494293,8.488678685740219,23.978018273400437,23.050757153873164,22.740247145320318,30.786560934936876,15.9,75.0
2021-03-30 17:00:00,7.16,11.47,5.13,35.75,80.71,7.18,23.24,19.91,24.101649868097216,32.14,9.060268368835054,9.894470211196294,4.663674327551267,34.900609356646534,79.73769905295148,8.95738491401081,24.855909125423395,23.18512318700125,21.42231050472017,29.53235217148404,16.2,72.0
2021-03-30 18:00:00,7.03,11.55,5.41,37.74,85.68,7.73,25.3,21.02,24.66,28.17,9.30946960745295,10.523406456600702,5.204776119402985,37.5443177470163,84.21605879387712,8.87439945308847,26.899260614960287,23.334864574998054,20.239197970535823,28.31179756476045,15.7,77.0
2021-03-30 19:00:00,7.85,12.13,6.04,40.24,92.41,9.15,29.16,22.07,24.52,29.26,9.679316483415965,11.213307511733767,5.816268656716418,40.02514215417374,90.21796190227136,9.301060163758587,29.450550719313583,23.858578837784606,20.14650508992315,28.61976751836712,15.5,74.0
2021-03-30 20:00:00,7.75,11.74,6.06,38.85,94.55,7.6,29.6,22.93,23.81,28.74,9.921713922801757,11.025219669207049,5.811940298507462,40.147765300057884,91.67265444889699,8.970913629598648,30.157619330027746,23.805224162788182,19.634388501787907,27.807787865604446,15.2,71.0
2021-03-30 21:00:00,7.33,10.7,4.91,34.79,84.46,6.44,26.06,19.47,22.43,24.99,8.731655222914414,10.012344172232341,5.037313432835821,35.73777651382689,84.20899116501054,8.44744064220233,27.434459148868598,21.384639692531138,18.878913677432084,26.132849675901454,15.6,70.0
2021-03-30 22:00:00,5.97,9.85,4.36,29.93,75.32,6.15,21.34,16.98,22.56,24.4,7.634682798623958,9.007795296775548,4.161641791044776,31.119124313418883,75.30372402505456,7.6394130080619504,24.264027939720954,18.769721299230298,18.655650009028445,24.988260944404924,15.8,58.0
2021-03-30 23:00:00,5.89,9.42,3.67,30.34,67.76,5.68,19.34,15.26,21.85,23.7,7.121048004655364,8.40083576586512,3.71044776119403,28.57227367398695,69.04126902556958,7.227760809373484,22.18121887614523,16.992389376048806,18.29830053948125,23.433700280576513,14.6,72.0
2021-03-31 00:00:00,4.61,8.87,3.23,25.44,58.7,4.63,16.9,13.07,20.45,20.68,6.654761614985944,7.928861834056416,3.17044776119403,25.599717265828136,60.317600394159875,6.642309932281091,19.410086664753415,14.230223195307794,17.781092748822207,21.944582819630444,14.0,61.0
2021-03-31 01:00:00,4.65,8.71,3.25,25.36,53.71,4.27,13.88,10.76,20.28,20.49,6.196137379860114,7.535946276232413,2.888059701492537,23.94588868126548,55.43485871935319,6.277220478639897,17.043097229883152,12.357192824571202,17.433783382614365,21.272031694074986,14.2,66.0
2021-03-31 02:00:00,4.59,8.6,3.16,25.11,51.75,3.65,12.0,9.95,22.28,21.95,6.108219941131019,7.553723424840795,2.828805970149254,23.894709459879255,53.23714194070247,6.170457354743508,15.898447997007374,11.529777705703777,17.484985629625946,21.42589702695669,13.6,60.0
2021-03-31 03:00:00,4.57,8.8,2.97,22.21,51.83,3.85,10.5,9.93,18.838600211997317,22.94,6.006516351152841,7.578007758060751,2.7867164179104478,23.31971277557805,53.00861962700996,6.148042898784837,15.866107232593981,11.323633956271086,17.68410031193263,21.85421877297284,13.1,63.0
2021-03-31 04:00:00,5.05,8.79,2.89,21.6,52.51,4.74,10.442721419275008,10.38,20.63,20.97,6.082292661432796,7.63174475970764,2.81044776119403,23.466215849363575,53.599577284255346,6.172072553035481,16.356986846902924,11.438687613336278,17.237724839144008,21.504987253914592,12.5,80.0
2021-03-31 05:00:00,5.65,8.91,3.39,23.55,55.47,4.82,14.14,10.97,20.69,21.62,6.620178348205654,7.967073997579627,3.384179104477612,25.736882748388435,57.256864320228715,6.473543875707337,18.34857006021934,12.725430809215485,17.364720434765562,21.884715363431763,12.3,77.0
2021-03-31 06:00:00,5.72,9.82,4.42,32.94,67.17,4.65,17.77,14.88,22.13,24.25,8.36128851198617,9.346848128448752,4.791492537313433,32.755833222306656,73.34888977451199,7.849185986410153,23.822391904913047,17.071053924295523,18.71110727814072,26.053511118950002,12.0,79.0
2021-03-31 07:00:00,8.31,11.52,5.49,41.09,94.14,6.81,27.55,22.81,25.71,31.42,10.483221587155505,10.859921338333136,5.970298507462687,41.33479519474789,98.85666414034905,9.904156032457509,32.51135373794233,25.486328557098016,20.956292072307747,30.52939713548051,11.8,78.0
2021-03-31 08:00:00,9.27,11.77,5.53,45.65,104.05,9.15,31.27,27.01,26.77,33.08,10.840864519502588,10.886288313123051,5.777462686567164,41.34767718923925,99.53894035989727,9.1788786441478,32.9136826355297,28.479947165427337,22.450677983033547,32.26937038377081,13.8,68.0
2021-03-31 09:00:00,8.51,11.79,5.79,39.66,97.37,6.88,29.55,27.0,26.56,32.2,10.754643573306444,10.43241302441076,5.375522388059701,39.61890481314692,94.53949174922434,9.0154055602318,30.57734169040143,28.508224087790527,22.812396951556565,32.53647085274985,13.3,73.0
2021-03-31 10:00:00,9.65,11.16,5.34,40.03,91.86,6.96,26.68,25.33,26.37,31.99,10.52707607345661,10.03055817704183,4.883174786802306,37.400984568255936,88.74402365937576,8.556770533695287,28.003115399614746,27.121339995935934,23.32718836228217,32.66797325441131,12.8,83.0
2021-03-31 11:00:00,8.28,10.96,5.09,38.56,86.71,6.73,25.73,24.96,27.3,32.3,10.335287137110486,9.758759819829427,4.696257754648775,35.755150264562,85.06952482377613,8.335129730692096,26.41394067361529,25.850064374305887,23.57566399609887,32.12661324704983,13.8,82.0
2021-03-31 12:00:00,8.52,11.32,5.28,35.12,87.88,7.26,26.0,24.94,26.41,31.08,10.495653372097253,9.63305486432343,4.638294661686446,35.976763406067086,85.28258338727136,8.235124065570846,26.46549811780857,26.035011045559298,22.981977790271333,31.274459742457058,14.7,78.0
2021-03-31 13:00:00,9.18,11.54,5.24,35.68,88.39,7.02,26.62,24.51,26.37,30.62,10.477330907696786,9.693948244814077,4.453351666878334,36.41442073516219,85.5009235994512,8.196880220446241,26.3668837082979,26.096532574684332,23.61007695587628,31.52748260494391,15.0,77.0
2021-03-31 14:00:00,9.5,11.32,4.98,33.46,85.0,7.23,23.74,23.1,26.85,30.78,10.584774233471512,9.544753225289357,4.301117015890505,35.23292793532082,82.01650392833889,8.329175879379692,25.306674730206925,24.50006505162041,23.641909702406267,31.325671341754,16.2,70.0
2021-03-31 15:00:00,8.4,11.18,4.84,33.05,80.07,7.51,23.79,20.9,26.47,30.42,10.217089227375569,9.425965073440254,4.31199394157213,33.750315549181714,78.9397858235869,8.204497432480224,24.00850119431379,23.05618945405627,22.63265275837753,29.621814995280342,17.0,68.0
2021-03-31 16:00:00,8.09,10.67,4.96,35.2,79.56,6.68,22.22,20.81,27.29,31.08,9.60744835250337,9.594158324094513,4.317829519466338,33.4010056971712,78.5167195233385,7.979417946700098,24.15791932574617,22.824678064281024,22.33664822456433,30.017678401001053,18.2,57.0
2021-03-31 17:00:00,8.19,10.9,5.32,37.24,80.74,6.47,25.38,20.59,23.07542366225427,30.4,9.203741852786486,9.91031344328477,4.758208955223881,34.86704537365471,80.05423588755268,8.52416032026647,24.993289447850085,22.882719191920465,21.11848878467066,28.9896470107867,20.7,34.0
2021-03-31 18:00:00,7.63,12.21,5.91,43.14,86.92,7.51,25.93,21.5,23.419768578184936,29.78,9.340066665314891,10.62936362304481,5.443432835820896,37.6352761098996,84.51927443587724,8.824789080801366,27.037739100147732,23.492197218035102,20.539847975008946,28.676588309217493,19.7,39.0
2021-03-31 19:00:00,8.17,12.6,6.32,42.43,92.35,6.58,29.51,22.84,23.38,27.98,9.97404349230023,11.466976674008828,5.94102164682775,40.17685772871234,90.02581813684604,9.17289672490755,29.784055925865264,24.16160003267663,20.081810638664287,28.645190195539005,20.9,31.0
2021-03-31 20:00:00,7.27,11.3,5.59,39.11,94.03,7.09,28.11,22.99,23.95,29.08,10.112939188648744,11.25404440034908,5.9083582089552245,40.273087986694065,91.58544573966424,8.994681747057019,30.77130633732149,23.699710413983603,19.750843469883268,27.938467794838495,19.4,37.0
2021-03-31 21:00:00,6.46,10.64,4.92,36.87,84.98,7.76,26.0,19.78,23.7,26.84,8.845685688988505,10.15307611846311,5.178507462686567,35.82249554889997,84.5273059675502,8.333145736545896,27.973536310250754,21.400195591705586,19.081685890185227,26.276692478282726,18.7,40.0
2021-03-31 22:00:00,5.01,9.83,4.41,32.42,76.43,6.7,21.61,16.54,23.06,25.07,7.6660042374385355,9.10505892430122,4.155136507267834,30.85517045695663,75.51890177480364,7.343374794520638,24.38884899267179,18.910291169265438,18.91874957952565,25.281975926707112,17.0,49.0
2021-03-31 23:00:00,4.19,9.4,3.89,28.36,70.25,4.97,20.75,15.09,23.19,24.67,7.096939039439203,8.453561955582172,3.803962397880519,28.35719673901595,69.0766037721501,6.953893001257804,22.227547333786394,17.09081933663292,18.743809607581117,23.996478795797454,16.1,53.0
2021-04-01 00:00:00,3.23,8.89,3.24,26.86,58.25,5.49,16.33,12.53,19.046776444642312,23.12,6.410715586275283,7.9551721549815015,3.1492604919880822,25.536640116169064,60.429699855592474,6.633330221998648,19.369420408077833,14.360754859700794,17.580091043334686,22.0228111720209,15.6,54.0
2021-04-01 01:00:00,3.49,8.73,3.28,25.19,53.25,4.97,13.81,10.54,18.771683530040868,21.94,6.014888516240991,7.564841289704932,2.9061554167379566,24.44075709838515,55.273682562043255,6.354182523170485,17.09845889932751,12.51952866164946,17.419358985734316,21.32955718344119,15.1,55.0
